phase,lag,n_on,n_off,n_total,p_on,H_uncond,H_cond,IG_bits,MI_bits,KL_on_bits,KL_off_bits,q90_shift,n_bins,underpowered,bestlag_phase,window_mode,gate_source,gate_percentile,gate_threshold,gate_train,block_len,n_null,bin_method,bins_min,bins_max,fixed_bins,test_window,target,underpowered_policy,two_sided,min_on,min_off,min_total,condition_file,condition_var,condition_values
2,1,40,277,317,0.12618296529968454,3.5968936114058807,3.601136293829307,-0.004242682423426292,,0.27903811443908066,0.010058175711087223,0.07405362776025236,20,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,2,40,277,317,0.12618296529968454,3.4439857726536696,3.443805572788492,0.00018019986517758824,,0.2257767097585615,0.008324125657934266,0.07405362776025236,17,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,3,40,277,317,0.12618296529968454,3.4507768603450506,3.450197725451223,0.0005791348938277707,,0.17507856685266185,0.00490468975353232,0.09905362776025238,16,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,4,40,277,317,0.12618296529968454,3.3912176744062705,3.3629407071064685,0.028276967299802003,,0.3373262279696048,0.00884811152207275,0.14905362776025238,15,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,5,40,277,317,0.12618296529968454,3.522717790619858,3.4804576089204895,0.042260181699368626,,0.44092386422260904,0.01719392372746833,0.19905362776025237,18,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,6,40,277,317,0.12618296529968454,3.5021345062652385,3.449005321962556,0.05312918430268265,,0.5446275602104034,0.016292416751983254,0.12405362776025237,18,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,7,40,277,317,0.12618296529968454,3.39240885836595,3.36270906680822,0.02969979155772995,,0.2995443401398713,0.009325725155430089,0.09905362776025238,14,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,8,40,277,317,0.12618296529968454,3.587963405222159,3.595631020005092,-0.007667614782932652,,0.21911882151136602,0.006427445190412344,0.07405362776025236,19,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,9,40,277,317,0.12618296529968454,3.6485857680367713,3.6509927200023653,-0.0024069519655940397,,0.28203890233606366,0.01072193689228508,0.02405362776025237,21,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,10,40,277,317,0.12618296529968454,3.6166552607951212,3.6215250167254562,-0.004869755930335007,,0.24751493036529407,0.005847226015567122,-0.0009463722397476254,20,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
