phase,lag,n_on,n_off,diff,std_off,snr,cohen_d,median_on,median_off,diff_median,auc,sinr,selectivity,pd_at_pfa,jsd,outage,lcr,afd,bestlag_phase,train_window,test_window,block_len,n_null,null_mode,stat,two_sided,amp_var,gate_var,gate_source,gate_percentile,gate_threshold,gate_train,phase_var,pfa,q
5,17,53,373,6.8485794045644255,15.581983837974745,0.43951909306142395,0.43300886346876083,7.960017204284668,-2.115750551223755,10.075767755508423,,,,,,0.20754716981132076,0.19230769230769232,1.8333333333333333,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
5,18,53,373,6.937875454517711,15.731890233361538,0.44100711049998526,0.4329611867999715,7.642587184906006,-0.8318111300468445,8.47439831495285,,,,,,0.11320754716981132,0.07692307692307693,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
5,19,53,373,7.348444658362807,16.508753580475144,0.44512413505607057,0.43599450040195376,6.601438999176025,0.47804415225982666,6.123394846916199,,,,,,0.11320754716981132,0.11538461538461539,2.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
5,20,53,373,6.681750375553803,17.122506736069667,0.39023201909322447,0.3830724735544141,7.886074066162109,0.32288119196891785,7.5631928741931915,,,,,,0.16981132075471697,0.17307692307692307,1.8,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
5,21,53,373,5.103821640171559,17.234452215298944,0.29614063600123713,0.28950623598974395,6.286807537078857,-0.38316184282302856,6.669969379901886,,,,,,0.20754716981132076,0.1346153846153846,2.75,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
5,22,53,373,4.004169242437052,17.276042525280992,0.231775838510326,0.2235114558935641,8.61238956451416,-1.2079055309295654,9.820295095443726,,,,,,0.24528301886792453,0.11538461538461539,3.25,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
5,23,53,373,2.7382367117139825,16.68861268702145,0.16407815095639908,0.1571829620469143,9.862739562988281,-1.2649415731430054,11.127681136131287,,,,,,0.20754716981132076,0.07692307692307693,3.6666666666666665,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
5,24,53,373,2.2497698893986624,16.327661514918134,0.13778886139592678,0.13337127651925185,9.61659049987793,-0.8589076995849609,10.47549819946289,,,,,,0.20754716981132076,0.07692307692307693,3.6666666666666665,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
5,25,53,373,2.618840753236537,15.871038403868603,0.16500752418305462,0.1627828436746725,7.941194534301758,-0.43688055872917175,8.37807509303093,,,,,,0.16981132075471697,0.09615384615384616,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
5,26,53,373,3.691404378906475,16.01040272949336,0.230562868484651,0.23070109761855018,6.481100559234619,-0.22530509531497955,6.706405654549599,,,,,,0.1320754716981132,0.1346153846153846,1.75,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
5,27,53,373,4.517627886265691,16.186536741894972,0.279097867462463,0.2819911347338091,4.629001617431641,-0.282596617937088,4.911598235368729,,,,,,0.11320754716981132,0.17307692307692307,1.2,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
5,28,53,373,4.371798513823602,15.93891546491768,0.27428456618934594,0.27676656564897895,4.36124324798584,0.268038272857666,4.093204975128174,,,,,,0.1320754716981132,0.17307692307692307,1.4,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
5,29,53,373,3.654452721034156,15.91539227309119,0.22961750853058707,0.229077386855365,3.8515920639038086,0.10034278780221939,3.751249276101589,,,,,,0.1509433962264151,0.09615384615384616,2.6666666666666665,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
5,30,53,373,3.5559200795381587,16.654974852825315,0.2135049804013928,0.213117202741267,4.231224060058594,0.11868739128112793,4.112536668777466,,,,,,0.1509433962264151,0.09615384615384616,2.6666666666666665,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,0,36,377,0.6816935696074502,18.477587360488535,0.036892996705032315,0.03683325271197012,9.161665439605713,3.8680176734924316,5.293647766113281,,,,,,0.19444444444444445,0.14285714285714285,2.3333333333333335,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,1,36,377,-0.7191568675579716,18.725452082470714,-0.03840531402876993,-0.03815816856539147,7.032355546951294,3.693851947784424,3.33850359916687,,,,,,0.25,0.2571428571428571,1.8,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,2,36,377,-0.49925650281169,17.620640760994416,-0.028333617919097432,-0.02790928668156393,3.976406693458557,3.532949686050415,0.4434570074081421,,,,,,0.25,0.2,2.25,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,3,36,377,-2.438596910287893,16.619702245199196,-0.1467292779563672,-0.14236721918869075,0.25657621026039124,3.150279998779297,-2.8937037885189056,,,,,,0.3055555555555556,0.22857142857142856,2.2,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,4,36,377,-3.54991813359226,15.394055028893462,-0.23060318590061785,-0.22208733260923805,-0.8430720567703247,4.201988220214844,-5.0450602769851685,,,,,,0.3611111111111111,0.22857142857142856,2.6,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,5,35,377,-2.363708887844092,13.279680968053185,-0.1779944031434525,-0.16903693780553797,-0.5683948397636414,3.5382132530212402,-4.106608092784882,,,,,,0.4,0.20588235294117646,3.5,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,6,34,377,-1.6278672576529556,11.908410047281047,-0.13669895907091592,-0.12646872677391238,-5.244669437408447,1.6148967742919922,-6.8595662117004395,,,,,,0.38235294117647056,0.15151515151515152,4.333333333333333,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,7,33,377,-0.26094532539318993,10.963030129493479,-0.023802299392681345,-0.02162106656333987,-0.8853434324264526,0.09433317929506302,-0.9796766117215157,,,,,,0.36363636363636365,0.09375,6.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,8,32,377,1.386735720653828,10.611341588175979,0.13068429746894983,0.11910104263388543,-1.7618513703346252,-1.0148485898971558,-0.7470027804374695,,,,,,0.375,0.0967741935483871,6.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,9,32,377,2.0168829443086365,10.368116251857133,0.1945274238169709,0.1762434580109934,-1.2995685935020447,-1.5423322916030884,0.2427636981010437,,,,,,0.375,0.16129032258064516,4.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,10,32,377,4.209202855647559,10.485738153636245,0.4014217019321517,0.35957577040570515,1.9780579209327698,-1.1698013544082642,3.147859275341034,,,,,,0.34375,0.16129032258064516,3.6666666666666665,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,11,32,377,4.418601857856412,10.960803894723078,0.4031275351969106,0.36597913898766243,1.0167873054742813,-0.2233593910932541,1.2401466965675354,,,,,,0.375,0.22580645161290322,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,12,32,377,3.152298417285428,11.45647491127271,0.27515430721047474,0.256876277410841,-1.9962885677814484,0.3593732416629791,-2.3556618094444275,,,,,,0.375,0.25806451612903225,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,13,32,377,2.522346851855037,11.755744292323884,0.2145629225281845,0.20576225020188219,-3.1579262018203735,0.7588267922401428,-3.9167529940605164,,,,,,0.28125,0.1935483870967742,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,14,32,377,2.0584804380809105,11.8829732336276,0.17322940964434905,0.1694952768929756,-0.6045093685388565,0.004428318701684475,-0.608937687240541,,,,,,0.21875,0.12903225806451613,3.5,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,15,32,377,2.188450779790548,12.49136628571606,0.17519707049924976,0.1749511717750887,2.861167788505554,-0.9334694147109985,3.7946372032165527,,,,,,0.21875,0.12903225806451613,3.5,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,16,32,377,1.8094219576137571,13.39728113536432,0.13505889287024747,0.13596300049799687,3.351194739341736,-0.8672695755958557,4.2184643149375916,,,,,,0.15625,0.06451612903225806,5.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,17,32,377,0.17121430258921266,14.402470893844905,0.011887842291171265,0.011957392196915856,2.1534647941589355,-1.356056571006775,3.5095213651657104,,,,,,0.1875,0.06451612903225806,6.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,18,32,377,-2.2754367571793477,15.41931080860543,-0.14757058764970477,-0.14761343344702674,-2.2274603843688965,-1.621158242225647,-0.6063021421432495,,,,,,0.28125,0.16129032258064516,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,19,32,377,-3.3261973797819215,16.848350409582576,-0.19741976507623749,-0.19584464829159376,-1.7036217749118805,-1.632947564125061,-0.07067421078681946,,,,,,0.25,0.1935483870967742,2.6666666666666665,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,20,32,377,-2.9918606736615736,18.591506766776106,-0.1609262073910098,-0.15949353010930342,-2.0354915857315063,-1.0237188339233398,-1.0117727518081665,,,,,,0.25,0.1935483870967742,2.6666666666666665,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,21,32,377,-3.1799954855172285,20.951581902500596,-0.1517783000976023,-0.1512291535289865,-2.43913197517395,-0.926300585269928,-1.5128313899040222,,,,,,0.25,0.12903225806451613,4.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,22,32,377,-3.781861826248803,20.544732873352594,-0.18407938665165324,-0.18329352995398096,0.37314310669898987,0.08081978559494019,0.2923233211040497,,,,,,0.25,0.12903225806451613,4.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,23,32,377,-1.5814344611424034,16.83794269961126,-0.09392088388440198,-0.09175181935618221,0.639927864074707,0.14861218631267548,0.49131567776203156,,,,,,0.25,0.1935483870967742,2.6666666666666665,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,24,32,377,2.061253227046456,16.695252625150225,0.12346343438621125,0.12045139998408592,-2.737719476222992,-0.2871692478656769,-2.450550228357315,,,,,,0.3125,0.25806451612903225,2.5,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,25,32,377,7.047367514019699,18.154104145187258,0.388196930989183,0.3840691487835252,4.58279275894165,-1.7059112787246704,6.288704037666321,,,,,,0.125,0.12903225806451613,2.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,26,32,377,11.736716600806904,18.910715204510655,0.6206384303226892,0.617810943033239,11.331562995910645,-1.2810746431350708,12.612637639045715,,,,,,0.09375,0.12903225806451613,1.5,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,27,32,377,13.53288165211186,18.35692771687414,0.7372084185782407,0.7295712354409803,14.539693832397461,-0.5099302530288696,15.04962408542633,,,,,,0.0625,0.12903225806451613,1.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,28,32,377,14.027988459302275,18.01371278602508,0.7787394317836074,0.7692228959290391,17.518275260925293,0.7518685460090637,16.76640671491623,,,,,,0.03125,0.06451612903225806,1.0,1,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,29,32,377,11.968669585755158,16.97440856842357,0.7051008309072827,0.6939648842438385,16.167217254638672,1.4199761152267456,14.747241139411926,,,,,,0.03125,0.06451612903225806,1.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
6,30,32,377,11.227933177825765,15.145949271512764,0.7413159107130912,0.7291661590377038,16.86244297027588,2.385864019393921,14.476578950881958,,,,,,0.0625,0.06451612903225806,2.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,0,32,363,8.014009098145218,12.425734820632584,0.6449525290720176,0.6418091375419036,8.386340141296387,0.48531633615493774,7.901023805141449,,,,,,0.125,0.06451612903225806,4.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,1,32,363,9.114149407501596,11.900606712783334,0.7658558615932921,0.7346672627695471,12.22141408920288,0.12469784915447235,12.096716240048409,,,,,,0.15625,0.06451612903225806,5.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,2,32,363,10.153017397069426,11.226701722714132,0.904363333758801,0.8403636380768295,10.77486801147461,-1.0699259042739868,11.844793915748596,,,,,,0.15625,0.06451612903225806,5.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,3,32,363,10.635192702234448,10.297806168367304,1.0327629524532638,0.958357758310617,9.03516674041748,-2.146010398864746,11.181177139282227,,,,,,0.1875,0.0967741935483871,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,4,31,363,11.47817762511092,9.335363219235898,1.2295373362077295,1.1693543760073797,12.006226539611816,-2.5678937435150146,14.574120283126831,,,,,,0.16129032258064516,0.06666666666666667,5.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,5,31,363,10.106669392447667,8.982789973400985,1.1251147385583555,1.1085984494734151,8.869452476501465,-1.5446664094924927,10.414118885993958,,,,,,0.0967741935483871,0.06666666666666667,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,6,31,363,5.901635001156714,10.455853723117308,0.5644335849982799,0.5692271411179552,6.348996162414551,-0.5255810022354126,6.874577164649963,,,,,,0.06451612903225806,0.13333333333333333,1.0,1,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,7,31,363,1.6889217081822778,13.469542859294606,0.12538819808697843,0.12652520780468035,3.232179641723633,0.2618512213230133,2.9703284204006195,,,,,,0.12903225806451613,0.13333333333333333,2.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,8,31,363,-0.4143131273978403,16.56853449224025,-0.025006021358852274,-0.02532804359876734,0.862920343875885,-0.053443893790245056,0.9163642376661301,,,,,,0.1935483870967742,0.13333333333333333,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,9,31,363,-0.343063837165071,18.286763570088947,-0.018760227081746118,-0.01909004862808002,1.5907191038131714,0.1872817575931549,1.4034373462200165,,,,,,0.16129032258064516,0.2,1.6666666666666667,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,10,31,363,-1.3229858770511007,17.81311665303208,-0.07427032017027224,-0.0754683359818237,1.862339735031128,-0.09192225337028503,1.954261988401413,,,,,,0.25806451612903225,0.26666666666666666,2.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,11,31,363,-3.656831071957632,16.511802234888222,-0.2214677126056547,-0.22345614188438379,-0.9935575723648071,-0.5694767832756042,-0.4240807890892029,,,,,,0.2903225806451613,0.2,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,12,31,363,-3.7886604948544385,14.693697848986838,-0.2578425481313184,-0.2557886870347758,-5.999790668487549,-1.0944905281066895,-4.905300140380859,,,,,,0.2903225806451613,0.2,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,13,31,363,-2.7557472152713087,13.230412311062873,-0.20828883866053335,-0.20087599582289561,-7.037288665771484,-1.7704366445541382,-5.266852021217346,,,,,,0.3225806451612903,0.26666666666666666,2.5,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,14,31,363,-3.0910232228317254,12.590714907069199,-0.24550021548786205,-0.22996033194355087,-7.559873580932617,-1.9433969259262085,-5.616476655006409,,,,,,0.45161290322580644,0.2,4.666666666666667,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,15,31,363,-5.191736169252685,12.560747776756811,-0.41333018236858454,-0.3862871391496983,-11.61801528930664,-0.4775429964065552,-11.140472292900085,,,,,,0.5161290322580645,0.13333333333333333,8.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,16,31,363,-7.064361160435825,13.516749638499318,-0.5226375681557818,-0.4943040615668879,-11.375831604003906,0.6612640023231506,-12.037095606327057,,,,,,0.5161290322580645,0.13333333333333333,8.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,17,31,363,-7.98405106451801,15.655860518445234,-0.5099720360379716,-0.48382956408959826,-14.395009994506836,1.9733121395111084,-16.368322134017944,,,,,,0.5161290322580645,0.13333333333333333,8.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,18,31,363,-6.861794742100198,17.472442329528903,-0.3927209838606008,-0.3785856688253422,-11.913103103637695,2.284684181213379,-14.197787284851074,,,,,,0.41935483870967744,0.2,4.333333333333333,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,19,31,363,-5.590086374887371,17.563435310070677,-0.3182797827530972,-0.3143327350549427,-3.3676891326904297,2.0803048610687256,-5.447993993759155,,,,,,0.3225806451612903,0.13333333333333333,5.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,20,31,363,-4.438909742500844,15.609177060519768,-0.2843782042634497,-0.283094849196795,0.7228158116340637,1.9656445980072021,-1.2428287863731384,,,,,,0.25806451612903225,0.06666666666666667,8.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,21,31,363,-3.2080475777213158,13.509051896833553,-0.23747392505563358,-0.2355130375400181,-0.5408620834350586,1.3339776992797852,-1.8748397827148438,,,,,,0.2903225806451613,0.13333333333333333,4.5,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,22,31,363,-2.431599437904765,12.837456544241599,-0.18941442407417453,-0.18714216485151375,-0.592534601688385,0.3833848536014557,-0.9759194552898407,,,,,,0.3225806451612903,0.13333333333333333,5.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,23,31,363,-2.2900889745649042,13.171318997652515,-0.17386937291345386,-0.17137247099973316,-0.0016465381486341357,0.8394659757614136,-0.8411125139100477,,,,,,0.3548387096774194,0.13333333333333333,5.5,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,24,31,363,-2.2990173655542656,13.637944309950806,-0.16857506624930327,-0.16485895674701617,1.4614671468734741,1.074721336364746,0.386745810508728,,,,,,0.3870967741935484,0.13333333333333333,6.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,25,31,363,-3.204214557627441,14.73886065184012,-0.21739906722216013,-0.21133682002493587,4.29386568069458,1.469704508781433,2.824161171913147,,,,,,0.41935483870967744,0.13333333333333333,6.5,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,26,31,363,-4.719149627334728,16.562311699410454,-0.2849330282500787,-0.27855670484352446,-7.866013526916504,1.7508742809295654,-9.61688780784607,,,,,,0.3548387096774194,0.13333333333333333,5.5,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
