phase,lag,n_on,n_off,n_total,p_on,H_uncond,H_cond,IG_bits,MI_bits,KL_on_bits,KL_off_bits,q90_shift,n_bins,underpowered,bestlag_phase,window_mode,gate_source,gate_percentile,gate_threshold,gate_train,block_len,n_null,bin_method,bins_min,bins_max,fixed_bins,test_window,target,underpowered_policy,two_sided,min_on,min_off,min_total,condition_file,condition_var,condition_values
2,10,8,395,403,0.019851116625310174,3.6482478825410913,3.639187014635611,0.009060867905480219,,1.0566736585637062,0.0016119348835250532,0.5232630272952854,21,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,11,8,398,406,0.019704433497536946,3.6860148262539583,3.685371713962092,0.0006431122918661991,,0.8573711513288819,0.000811964397439973,0.27401477832512317,21,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,12,8,402,410,0.01951219512195122,3.6178829187620116,3.6018467087533517,0.016036210008659957,,0.8895288771913762,0.0026579457887485475,0.275,18,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,13,8,402,410,0.01951219512195122,3.6719386247257475,3.6424551790284845,0.029483445697263022,,1.288340918883347,0.004171085620855118,0.525,21,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,14,8,398,406,0.019704433497536946,3.6803783531528493,3.648845147124084,0.03153320602876519,,1.3805162363816443,0.004544455550130259,0.6490147783251231,22,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,15,8,396,404,0.019801980198019802,3.6944549409497496,3.6598098590168076,0.03464508193294202,,1.3604887947019941,0.005849241417115003,0.6485148514851485,21,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,16,8,395,403,0.019851116625310174,3.8288964829273566,3.815091220592939,0.013805262334417812,,1.385827447274377,0.002008611008440398,0.6482630272952854,28,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,17,8,385,393,0.020356234096692113,3.8552262080626636,3.8437690860087494,0.011457122053914137,,1.3949986039133373,0.002045550570430806,0.6482188295165394,29,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,18,8,374,382,0.020942408376963352,3.7581921883940757,3.7472357215969794,0.010956466797096276,,0.9134098231202317,0.001672537993466693,0.39790575916230364,21,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,19,8,368,376,0.02127659574468085,3.710456694917408,3.708362614550614,0.0020940803667937047,,0.7265114498633718,0.0010237846326183078,0.27393617021276595,21,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,20,7,362,369,0.018970189701897018,3.596327674146999,3.597502449022796,-0.001174774875796647,,0.7618271425859036,0.0006151217830054204,-0.1002710027100271,21,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,21,6,358,364,0.016483516483516484,3.6805016331356146,3.6731626388404224,0.007338994295192247,,0.8989087041102923,0.0015180781404900549,0.06501831501831501,21,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,22,6,355,361,0.01662049861495845,3.647651471096815,3.6437117999084285,0.003939671188386562,,0.9265653532419865,0.0009802507768845975,0.06694367497691596,21,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,23,5,351,356,0.014044943820224719,3.711510179835525,3.7290940819263776,-0.01758390209085281,,0.6772505344091089,0.0002360683911406511,-0.10112359550561797,23,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,24,4,342,346,0.011560693641618497,3.5288518250199754,3.5399496215798374,-0.011097796559861983,,0.5905844295233662,0.00029299270991175737,-0.10115606936416185,18,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,25,4,337,341,0.011730205278592375,3.5349555587153088,3.5409345921278432,-0.0059790334125344735,,0.7466084389802818,0.0004718204634487594,-0.09970674486803519,18,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
