phase,lag,n_on,n_off,diff,std_off,snr,cohen_d,median_on,median_off,diff_median,auc,sinr,selectivity,pd_at_pfa,jsd,bestlag_phase,train_window,test_window,block_len,n_null,null_mode,stat,two_sided,pfa
8,1,11,488,-2.895145893096924,17.80162239074707,-0.16263382136821747,-0.16240779860718116,-1.6820931434631348,0.17567533254623413,-1.8577685356140137,,,-0.0842130035161972,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,2,11,488,-3.204768180847168,17.311260223388672,-0.18512621521949768,-0.18507885276542269,-9.714701652526855,0.5685257911682129,-10.283227920532227,,,-0.07527811825275421,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,3,11,488,-1.7842053174972534,16.971656799316406,-0.10512852668762207,-0.10470945336912674,-10.650029182434082,1.253243327140808,-11.90327262878418,,,-0.04137036204338074,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,4,11,488,5.553325653076172,17.165557861328125,0.3235155940055847,0.32156161194604044,1.480446696281433,2.4402074813842773,-0.9597607851028442,,,-0.041919827461242676,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,5,11,488,17.84955406188965,18.06789207458496,0.9879156947135925,0.991392750167871,20.174009323120117,3.090939521789551,17.08306884765625,,,0.09426578879356384,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,6,11,488,25.827434539794922,18.31993293762207,1.409799575805664,1.4190314912896085,28.401519775390625,2.009697675704956,26.391822814941406,,,0.2017248570919037,,,1,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,7,11,488,26.801593780517578,18.542497634887695,1.445414423942566,1.4475740261426053,33.43260955810547,1.1869484186172485,32.245662689208984,,,0.13656973838806152,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,8,11,488,20.5522403717041,18.785114288330078,1.094070553779602,1.0961585011109134,27.633827209472656,0.0591747984290123,27.57465171813965,,,-0.014912962913513184,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,9,11,488,12.112785339355469,18.0443115234375,0.6712799668312073,0.6744848117872929,14.808213233947754,0.004327833652496338,14.803885459899902,,,-0.10308615863323212,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,10,11,488,6.482551097869873,16.786865234375,0.38616806268692017,0.3889360473836188,8.330183982849121,0.01640019752085209,8.313783645629883,,,-0.139756441116333,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,11,11,488,4.463760852813721,15.604355812072754,0.286058634519577,0.288332454300317,3.851834535598755,0.13261061906814575,3.719223976135254,,,-0.15229159593582153,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,12,11,488,3.9675745964050293,14.652073860168457,0.2707858681678772,0.2728635212104847,1.1051067113876343,-0.1317107379436493,1.236817479133606,,,-0.14515984058380127,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,13,11,488,4.4107441902160645,14.474628448486328,0.30472245812416077,0.3065690712783013,1.9353488683700562,-0.4137934446334839,2.34914231300354,,,-0.11541531980037689,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,14,11,488,7.049854278564453,14.846084594726562,0.47486287355422974,0.47712241534825167,6.599452972412109,-0.3826116919517517,6.982064723968506,,,-0.09356853365898132,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,15,11,488,10.52151107788086,15.239157676696777,0.6904260516166687,0.6926256920982629,9.963863372802734,0.14043688774108887,9.823426246643066,,,-0.04890705645084381,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,16,11,488,15.652362823486328,15.705026626586914,0.9966467022895813,0.9993496044540998,15.74964427947998,0.9262245297431946,14.823419570922852,,,0.01467081904411316,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,17,11,488,22.49000358581543,16.896909713745117,1.3310128450393677,1.3366142829079235,22.805631637573242,0.8629653453826904,21.94266700744629,,,0.07125064730644226,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,18,11,488,25.152957916259766,18.06357192993164,1.3924686908721924,1.4018103979315082,25.204952239990234,1.2084534168243408,23.996498107910156,,,0.0678510069847107,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,19,11,488,28.102571487426758,19.23026466369629,1.4613720178604126,1.473111615626527,26.707958221435547,1.7150694131851196,24.992889404296875,,,0.06661686301231384,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,20,11,488,30.795724868774414,20.71749496459961,1.4864598512649536,1.4983500396923775,27.982275009155273,1.8539299964904785,26.128345489501953,,,0.07052731513977051,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,21,11,488,31.7089900970459,22.651622772216797,1.399855136871338,1.409228061646272,31.95781707763672,3.010383129119873,28.947433471679688,,,0.08537527918815613,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,22,11,488,28.10315704345703,24.57040786743164,1.1437805891036987,1.1484435011535286,28.747724533081055,2.7741928100585938,25.97353172302246,,,0.055803269147872925,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,23,11,488,18.128997802734375,25.083248138427734,0.7227532267570496,0.7252270267305175,16.676353454589844,1.5713443756103516,15.105009078979492,,,-0.07341834902763367,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,24,11,488,1.6907460689544678,25.84212303161621,0.06542597711086273,0.06570866442173291,-2.187720537185669,-1.3587970733642578,-0.8289234638214111,,,-0.16029144823551178,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,25,11,488,-17.401859283447266,25.88850975036621,-0.6721846461296082,-0.6771456580001447,-25.122272491455078,-4.144562244415283,-20.977710723876953,,,-0.07393288612365723,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,26,11,488,-33.35791015625,27.143415451049805,-1.2289503812789917,-1.2376048982005246,-33.26821517944336,-3.8633852005004883,-29.404830932617188,,,0.06794089078903198,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,27,11,488,-39.25960159301758,27.289628982543945,-1.4386271238327026,-1.4464328455073339,-41.72126007080078,-3.097476005554199,-38.623783111572266,,,0.10793045163154602,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,28,11,488,-34.46371841430664,24.792123794555664,-1.39010751247406,-1.3954215336012283,-41.1307258605957,-2.741938591003418,-38.38878631591797,,,0.056321144104003906,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,29,11,488,-30.33757972717285,22.750808715820312,-1.3334726095199585,-1.3386144838003229,-39.473758697509766,-0.9386261701583862,-38.535133361816406,,,0.0433693528175354,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
8,30,11,488,-27.18433380126953,20.22052001953125,-1.3443933725357056,-1.3537040300362204,-27.94968605041504,-0.4757838249206543,-27.473901748657227,,,0.040334850549697876,,,0,,"2011-01-01,2020-12-31",60,500,blockperm,selectivity,0,0.1
